TIMESTAMP,PIDS_A,PIDS_B,PIDS_C,MIDS_A,MIDS_B,MIDS_C,MIDS_D,MIDS_E,MIDS_F,
2017-11-16 08:47:11.030070,10111110001111101011100000010011,10100000000001111010000000010001,11111110110100000000010000000000,0000000011000000000000000000000000000001,null,null,null,null,null,
2017-11-16 08:47:16.324739,10111110001111101011100000010011,10100000000001111010000000010001,11111110110100000000010000000000,0000000011000000000000000000000000000001,null,null,null,null,null,
2017-11-16 08:47:21.681448,10111110001111101011100000010011,10100000000001111010000000010001,11111110110100000000010000000000,0000000011000000000000000000000000000001,null,null,null,null,null,
